fps_id,fps_name,district,district_code,state,year,month,month_name,scraped_at_utc,total_etransactions,aadhaar_authenticated,other_mode_authenticated,non_authenticated,aadhaar_authenticated_pct,phh_regular_txn,phh_intra_state_txn,phh_inter_state_txn,phh_total_txn,aay_regular_txn,aay_intra_state_txn,aay_inter_state_txn,aay_total_txn,phh_regular_ration_card,phh_intra_state_ration_card,phh_inter_state_ration_card,phh_total_ration_card,aay_regular_ration_card,aay_intra_state_ration_card,aay_inter_state_ration_card,aay_total_ration_card,wheat_regular_kg,wheat_intra_state_kg,wheat_inter_state_kg,wheat_total_kg,rice_regular_kg,rice_intra_state_kg,rice_inter_state_kg,rice_total_kg,fortified_rice_regular_kg,fortified_rice_intra_state_kg,fortified_rice_inter_state_kg,fortified_rice_total_kg,coarse_grains_regular_kg,coarse_grains_intra_state_kg,coarse_grains_inter_state_kg,coarse_grains_total_kg,barley_regular_kg,barley_intra_state_kg,barley_inter_state_kg,barley_total_kg,bajra_regular_kg,bajra_intra_state_kg,bajra_inter_state_kg,bajra_total_kg,maize_regular_kg,maize_intra_state_kg,maize_inter_state_kg,maize_total_kg,jowar_regular_kg,jowar_intra_state_kg,jowar_inter_state_kg,jowar_total_kg,ragi_regular_kg,ragi_intra_state_kg,ragi_inter_state_kg,ragi_total_kg,kodo_regular_kg,kodo_intra_state_kg,kodo_inter_state_kg,kodo_total_kg,all_commodities_regular_kg,all_commodities_intra_state_kg,all_commodities_inter_state_kg,all_commodities_total_kg,quality_flags
158500200023,SANJAY S ARONDEKAR-43 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:38:58+00:00,544,544,0,0,100.0,454,2,2,458,86,0,0,86,454,2,2,458,85,0,0,85,0,0,0,0.0,11260,15,35,11310.0,11.26,0.015,0.035,11.31,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11260,15,35,11310.0,
158500200024,Sunil V Govekar-45 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:38:59+00:00,178,178,0,0,100.0,166,3,3,172,6,0,0,6,166,3,3,172,6,0,0,6,0,0,0,0.0,3030,40,65,3135.0,3.03,0.04,0.065,3.135,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3030,40,65,3135.0,
158500200171,SMT SHILPA UMESH RAUT-4 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:38:59+00:00,283,283,0,0,100.0,262,2,5,269,13,0,1,14,262,2,5,269,13,0,1,14,0,0,0,0.0,5400,30,155,5585.0,5.4,0.03,0.155,5.585,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5400,30,155,5585.0,
158500200172,VAN GROUP V.K.S.STY-7 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:00+00:00,380,380,0,0,100.0,333,3,9,345,35,0,0,35,333,3,9,345,35,0,0,35,0,0,0,0.0,7425,30,170,7625.0,7.425,0.03,0.17,7.625,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7425,30,170,7625.0,
158500200173,KRISHNA R. SATARDEKAR-18 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:00+00:00,429,429,0,0,100.0,411,12,0,423,5,1,0,6,411,12,0,423,5,1,0,6,0,0,0,0.0,8225,225,0,8450.0,8.225,0.225,0,8.45,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8225,225,0,8450.0,
158500200174,MAHALAXMI V.K.S.STY-19 & 32 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:01+00:00,318,318,0,0,100.0,287,2,12,301,16,0,1,17,287,2,12,301,16,0,1,17,0,0,0,0.0,5800,20,258,6078.0,5.8,0.02,0.258,6.078,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5800,20,258,6078.0,
158500200175,SAJRO U PARAB-22 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:01+00:00,155,155,0,0,100.0,147,0,1,148,7,0,0,7,147,0,1,148,7,0,0,7,0,0,0,0.0,2735,0,20,2755.0,2.735,0,0.02,2.755,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2735,0,20,2755.0,
158500200176,NAVDURGA V K S STY-24 & 26 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:02+00:00,542,542,0,0,100.0,518,10,5,533,9,0,0,9,518,10,5,533,9,0,0,9,0,0,0,0.0,9680,205,105,9990.0,9.68,0.205,0.105,9.99,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,9680,205,105,9990.0,
158500200177,SWETA PRABHUGAONKAR-31 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:03+00:00,207,207,0,0,100.0,203,2,0,205,2,0,0,2,203,2,0,205,2,0,0,2,0,0,0,0.0,3515,25,0,3540.0,3.515,0.025,0,3.54,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3515,25,0,3540.0,
158500200178,KALYAN CONSUMERS CO-OPERATIVE SOCIETY LTD-34 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:03+00:00,204,204,0,0,100.0,142,0,9,151,53,0,0,53,142,0,9,151,53,0,0,53,0,0,0,0.0,4165,0,145,4310.0,4.165,0,0.145,4.31,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4165,0,145,4310.0,
158500200181,NAVDURGA V K S STY-42 & 28 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:04+00:00,174,174,0,0,100.0,166,8,0,174,0,0,0,0,166,8,0,174,0,0,0,0,0,0,0,0.0,3110,180,0,3290.0,3.11,0.18,0,3.29,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3110,180,0,3290.0,
158500200182,SANDHYA G KASAR-44 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:04+00:00,86,86,0,0,100.0,77,0,0,77,9,0,0,9,77,0,0,77,9,0,0,9,0,0,0,0.0,1670,0,0,1670.0,1.67,0,0,1.67,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1670,0,0,1670.0,
158500200183,ADVALPAL V.K.S STY-1 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:05+00:00,198,198,0,0,100.0,177,0,0,177,21,0,0,21,177,0,0,177,21,0,0,21,0,0,0,0.0,3870,0,0,3870.0,3.87,0,0,3.87,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3870,0,0,3870.0,
158500200184,MAHARASHTRA V K S STY-15 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:05+00:00,405,405,0,0,100.0,377,18,0,395,10,0,0,10,377,18,0,395,9,0,0,9,0,0,0,0.0,7710,345,0,8055.0,7.71,0.345,0,8.055,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7710,345,0,8055.0,
158500200185,NARVA V K S STY-13 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:06+00:00,262,262,0,0,100.0,221,2,0,223,39,0,0,39,221,2,0,223,39,0,0,39,0,0,0,0.0,5065,20,0,5085.0,5.065,0.02,0,5.085,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5065,20,0,5085.0,
158500200187,RAHUL RAMA NAIK- 46 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:06+00:00,180,180,0,0,100.0,178,0,0,178,2,0,0,2,178,0,0,178,2,0,0,2,0,0,0,0.0,3560,0,0,3560.0,3.56,0,0,3.56,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3560,0,0,3560.0,
158500200188,KASARPAL V K S STY-2 & 3 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:07+00:00,511,511,0,0,100.0,436,2,0,438,73,0,0,73,436,2,0,438,73,0,0,73,0,0,0,0.0,10820,35,0,10855.0,10.82,0.035,0,10.855,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,10820,35,0,10855.0,
158500200189,VITHOBA L GHADI-39 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:07+00:00,215,215,0,0,100.0,215,0,0,215,0,0,0,0,214,0,0,214,0,0,0,0,0,0,0,0.0,4395,0,0,4395.0,4.395,0,0,4.395,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4395,0,0,4395.0,
158500200190,TULSHIDAS K GAONKAR-41 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:08+00:00,228,228,0,0,100.0,198,0,0,198,30,0,0,30,198,0,0,198,30,0,0,30,0,0,0,0.0,5160,0,0,5160.0,5.16,0,0,5.16,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5160,0,0,5160.0,
158500200191,DIGVETTA D KARBOTHKAR-14 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:08+00:00,98,98,0,0,100.0,97,0,1,98,0,0,0,0,97,0,1,98,0,0,0,0,0,0,0,0.0,1740,0,20,1760.0,1.74,0,0.02,1.76,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1740,0,20,1760.0,
158500200192,MAHALAXMI RAVALNATH MULTIPURPOSE CO-OPERATIVE SOCIETY LTD,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:09+00:00,99,99,0,0,100.0,98,0,0,98,1,0,0,1,98,0,0,98,1,0,0,1,0,0,0,0.0,1495,0,0,1495.0,1.495,0,0,1.495,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1495,0,0,1495.0,
158500300002,GOVIND P SHETGAONKAR-3 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:09+00:00,121,121,0,0,100.0,96,2,0,98,23,0,0,23,96,2,0,98,23,0,0,23,0,0,0,0.0,2560,35,0,2595.0,2.56,0.035,0,2.595,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2560,35,0,2595.0,
158500300003,KRISHNA S.SHETGAONKAR-5 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:09+00:00,237,237,0,0,100.0,153,3,0,156,81,0,0,81,153,3,0,156,81,0,0,81,0,0,0,0.0,5460,35,0,5495.0,5.46,0.035,0,5.495,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5460,35,0,5495.0,
158500300004,M/S LAXMAN SHAMBA NAIK-6 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:10+00:00,200,200,0,0,100.0,142,0,0,142,58,0,0,58,142,0,0,142,58,0,0,58,0,0,0,0.0,4735,0,0,4735.0,4.735,0,0,4.735,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4735,0,0,4735.0,
158500300005,SHRI BAPTISTA D'SOUZA-7 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:11+00:00,386,386,0,0,100.0,332,2,0,334,52,0,0,52,331,2,0,333,52,0,0,52,0,0,0,0.0,7570,30,0,7600.0,7.57,0.03,0,7.6,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7570,30,0,7600.0,
158500300006,SADANAND D PALNI-8 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:11+00:00,240,240,0,0,100.0,143,0,1,144,95,0,1,96,143,0,1,144,95,0,1,96,0,0,0,0.0,5950,0,55,6005.0,5.95,0,0.055,6.005,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5950,0,55,6005.0,
158500300008,ABHIJIT ULHAS NARVEKAR-10 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:12+00:00,362,362,0,0,100.0,249,0,0,249,113,0,0,113,249,0,0,249,113,0,0,113,0,0,0,0.0,8155,0,0,8155.0,8.155,0,0,8.155,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8155,0,0,8155.0,
158500300010,NANDAKUMAR SHET-12 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:12+00:00,391,391,0,0,100.0,223,5,1,229,158,3,1,162,223,5,1,229,158,3,1,162,0,0,0,0.0,9640,200,60,9900.0,9.64,0.2,0.06,9.9,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,9640,200,60,9900.0,
158500300011,SHRI ASHOK RAJARAM KAMAT-13 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:13+00:00,311,311,0,0,100.0,180,0,0,180,131,0,0,131,180,0,0,180,131,0,0,131,0,0,0,0.0,7760,0,0,7760.0,7.76,0,0,7.76,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7760,0,0,7760.0,
158500300012,PRAKASH B NAIK-14 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:13+00:00,79,79,0,0,100.0,27,0,1,28,51,0,0,51,27,0,1,28,51,0,0,51,0,0,0,0.0,2250,0,25,2275.0,2.25,0,0.025,2.275,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2250,0,25,2275.0,
158500300013,SUHASINI KASHIRAM KORGAONKAR-15 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:14+00:00,158,158,0,0,100.0,96,1,1,98,58,0,2,60,96,1,1,98,58,0,2,60,0,0,0,0.0,3710,20,95,3825.0,3.71,0.02,0.095,3.825,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3710,20,95,3825.0,
158500300014,GAUTAMI R MANDREKAR-49 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:14+00:00,340,340,0,0,100.0,198,4,6,208,131,0,1,132,198,4,6,208,131,0,1,132,0,0,0,0.0,8020,55,150,8225.0,8.02,0.055,0.15,8.225,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8020,55,150,8225.0,
158500300016,SAI PRASAD-19 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:15+00:00,347,347,0,0,100.0,289,2,0,291,56,0,0,56,289,2,0,291,56,0,0,56,0,0,0,0.0,6925,35,0,6960.0,6.925,0.035,0,6.96,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6925,35,0,6960.0,
158500300017,Saiprasad Stores-20 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:15+00:00,97,97,0,0,100.0,75,0,0,75,22,0,0,22,75,0,0,75,22,0,0,22,0,0,0,0.0,2095,0,0,2095.0,2.095,0,0,2.095,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2095,0,0,2095.0,
158500300018,MANOHAR DAJI NAIK-21 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:15+00:00,340,340,0,0,100.0,160,1,3,164,174,1,1,176,160,1,3,164,174,1,1,176,0,0,0,0.0,8970,45,90,9105.0,8.97,0.045,0.09,9.105,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8970,45,90,9105.0,
158500300019,VISHNU G MAHALE-22 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:16+00:00,172,172,0,0,100.0,136,2,0,138,34,0,0,34,136,2,0,138,34,0,0,34,0,0,0,0.0,3645,30,0,3675.0,3.645,0.03,0,3.675,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3645,30,0,3675.0,
158500300020,Atmaram R. Parab-23 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:17+00:00,177,177,0,0,100.0,127,0,0,127,50,0,0,50,127,0,0,127,50,0,0,50,0,0,0,0.0,4070,0,0,4070.0,4.07,0,0,4.07,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4070,0,0,4070.0,
158500300026,ARUN S SAWANT-32 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:17+00:00,292,292,0,0,100.0,213,0,0,213,79,0,0,79,213,0,0,213,78,0,0,78,0,0,0,0.0,6785,0,0,6785.0,6.785,0,0,6.785,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6785,0,0,6785.0,
158500300027,GADEKAR STORES-33 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:18+00:00,214,214,0,0,100.0,175,0,0,175,39,0,0,39,175,0,0,175,39,0,0,39,0,0,0,0.0,4490,0,0,4490.0,4.49,0,0,4.49,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4490,0,0,4490.0,
158500300028,S.B.SAWANT-36 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:18+00:00,216,216,0,0,100.0,113,1,0,114,102,0,0,102,113,1,0,114,102,0,0,102,0,0,0,0.0,5645,5,0,5650.0,5.645,0.005,0,5.65,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5645,5,0,5650.0,
158500300029,G.V.SUBHAJI-37 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:19+00:00,401,401,0,0,100.0,341,0,0,341,60,0,0,60,340,0,0,340,60,0,0,60,0,0,0,0.0,8185,0,0,8185.0,8.185,0,0,8.185,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8185,0,0,8185.0,
158500300030,PEDNE TALUKA FARMERS SERVICE COOP STY LTD.-38 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:19+00:00,179,179,0,0,100.0,133,6,0,139,40,0,0,40,133,6,0,139,40,0,0,40,0,0,0,0.0,3740,75,0,3815.0,3.74,0.075,0,3.815,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3740,75,0,3815.0,
158500300031,SMT SUNITA SHRIRAM BUGDE-40 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:20+00:00,253,253,0,0,100.0,183,2,0,185,68,0,0,68,183,2,0,185,68,0,0,68,0,0,0,0.0,5530,35,0,5565.0,5.53,0.035,0,5.565,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5530,35,0,5565.0,
158500300033,ANKUSH SHYAM SAWANT-42 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:20+00:00,174,174,0,0,100.0,119,0,0,119,55,0,0,55,119,0,0,119,55,0,0,55,0,0,0,0.0,4135,0,0,4135.0,4.135,0,0,4.135,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4135,0,0,4135.0,
158500300034,GURUNATH VASUDEV TALAVANEKAR-45 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:20+00:00,149,149,0,0,100.0,99,0,0,99,50,0,0,50,99,0,0,99,49,0,0,49,0,0,0,0.0,3430,0,0,3430.0,3.43,0,0,3.43,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3430,0,0,3430.0,
158500300036,MULVIR STORE-48 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:21+00:00,110,110,0,0,100.0,67,0,0,67,43,0,0,43,66,0,0,66,43,0,0,43,0,0,0,0.0,2755,0,0,2755.0,2.755,0,0,2.755,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2755,0,0,2755.0,
158500300037,PEDNE TALUKA FARMERS SERVICE CO-OP SOCIETY LTD-25 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:22+00:00,303,303,0,0,100.0,280,0,11,291,11,0,1,12,280,0,11,291,11,0,1,12,0,0,0,0.0,5700,0,215,5915.0,5.7,0,0.215,5.915,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5700,0,215,5915.0,
158500300038,MR.UTTAM K KOTKAR-2 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:22+00:00,460,460,0,0,100.0,253,5,2,260,198,2,0,200,253,5,2,260,198,2,0,200,0,0,0,0.0,11315,175,25,11515.0,11.315,0.175,0.025,11.515,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11315,175,25,11515.0,
158500300132,ULHAS R NAIK-17 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:23+00:00,259,259,0,0,100.0,188,1,0,189,69,1,0,70,188,1,0,189,69,1,0,70,0,0,0,0.0,5760,55,0,5815.0,5.76,0.055,0,5.815,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5760,55,0,5815.0,
158500300133,PEDNE TALUKA FARMERS SERVICE CO.OP.SOCIETY-24 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:23+00:00,303,303,0,0,100.0,143,0,1,144,156,2,1,159,143,0,1,144,156,2,1,159,0,0,0,0.0,8115,70,55,8240.0,8.115,0.07,0.055,8.24,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8115,70,55,8240.0,
158500300134,PERNEM TALUKA FARMER CO.OP.STY-26 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:24+00:00,667,667,0,0,100.0,557,21,2,580,85,1,1,87,557,21,2,580,85,1,1,87,0,0,0,0.0,13170,405,80,13655.0,13.17,0.405,0.08,13.655,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,13170,405,80,13655.0,
158500300135,PERNEM TALUKA FARMER CO.OP.STY.LTD.-27 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:24+00:00,381,381,0,0,100.0,224,2,0,226,155,0,0,155,224,2,0,226,155,0,0,155,0,0,0,0.0,9420,30,0,9450.0,9.42,0.03,0,9.45,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,9420,30,0,9450.0,
158500300136,PERNEM TALUKA FARMER CO.OP.STY.LTD.-28 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:24+00:00,345,345,0,0,100.0,216,2,0,218,127,0,0,127,216,2,0,218,127,0,0,127,0,0,0,0.0,8225,20,0,8245.0,8.225,0.02,0,8.245,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8225,20,0,8245.0,
158500300137,PERNEM TALUKA FARMER CO.OP.STY.LTD.-29 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:25+00:00,386,386,0,0,100.0,264,6,1,271,115,0,0,115,264,6,1,271,115,0,0,115,0,0,0,0.0,8965,75,10,9050.0,8.965,0.075,0.01,9.05,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8965,75,10,9050.0,
158500300138,PERNEM TALUKA FARMER CO.OP.STY.LTD.-31 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:25+00:00,236,236,0,0,100.0,110,2,0,112,124,0,0,124,110,2,0,112,124,0,0,124,0,0,0,0.0,6210,35,0,6245.0,6.21,0.035,0,6.245,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6210,35,0,6245.0,
158500300141,PERNEM TALUKA FARMER CO.OP.STY.LTD.-41 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:26+00:00,204,204,0,0,100.0,125,1,0,126,78,0,0,78,125,1,0,126,77,0,0,77,0,0,0,0.0,4945,20,0,4965.0,4.945,0.02,0,4.965,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4945,20,0,4965.0,
158500300143,J.R DESHPRABHU-1 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:26+00:00,111,111,0,0,100.0,61,0,0,61,50,0,0,50,60,0,0,60,50,0,0,50,0,0,0,0.0,2830,0,0,2830.0,2.83,0,0,2.83,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2830,0,0,2830.0,
